id,department_code,insee_code,zip_code,name,slug,gps_lat,gps_ln
32382,80,80724,80480,Saleux,saleux,49.860095445545,2.2190606930693
32383,80,80725,80480,Salouël,salouel,49.869146949153,2.2405449152542
32384,80,80726,80400,Sancourt,sancourt,49.772317846154,3.0457730769231
32385,80,80728,80290,Saulchoy-sous-Poix,"saulchoy sous poix",49.756106976744,1.9418404651163
32386,80,80729,80110,Sauvillers-Mongival,"sauvillers mongival",49.718311041667,2.4692914583333
32387,80,80730,80470,Saveuse,saveuse,49.894890333333,2.2053376666667
32388,80,80732,80140,Senarpont,senarpont,49.890398208955,1.7166664925373
32389,80,80733,80300,Senlis-le-Sec,"senlis le sec",50.027912142857,2.5793142857143
32390,80,80734,80160,Sentelie,sentelie,49.720477402597,2.0202925974026
32391,80,80735,80540,Seux,seux,49.877822407407,2.1042683333333
32392,80,80736,80490,Sorel-en-Vimeu,"sorel en vimeu",50.012660517241,1.9152587931035
32393,80,80737,80240,Sorel,sorel,50.0271476,3.0531425333333
32394,80,80738,80310,Soues,soues,49.953514,2.0555912222222
32395,80,80740,80250,Sourdon,sourdon,49.70589974359,2.4004079487179
32396,80,80741,80200,Soyécourt,soyecourt,49.865290833333,2.7982094444444
32397,80,80742,80620,Surcamps,surcamps,50.06695,2.0783580487805
32398,80,80743,80340,Suzanne,suzanne,49.959792747253,2.7617553846154
32399,80,80744,80270,Tailly,tailly,49.932961568627,1.9454064705882
32400,80,80746,80260,Talmas,talmas,50.038342560976,2.3326567073171
32401,80,80747,80240,Templeux-la-Fosse,"templeux la fosse",49.973246415094,3.0219482075472
32402,80,80748,80240,Templeux-le-Guérard,"templeux le guerard",49.962842777778,3.1445911111111
32403,80,80749,80600,Terramesnil,terramesnil,50.102034393939,2.3839651515152
32404,80,80750,80200,Tertry,tertry,49.860321492537,3.0715655223881
32405,80,80751,80110,Thennes,thennes,49.804864622642,2.4765746226415
32406,80,80752,80440,Thézy-Glimont,"thezy glimont",49.818509578947,2.4306957894737
32407,80,80753,80300,Thiepval,thiepval,50.059348181818,2.6850313636364
32408,80,80754,80640,Thieulloy-l'Abbaye,"thieulloy l abbaye",49.82131612069,1.9430631034483
32409,80,80755,80290,Thieulloy-la-Ville,"thieulloy la ville",49.744659761905,1.9268933333333
32410,80,80756,62760,Thièvres,thievres,50.120079733333,2.4628542666667
32411,80,80757,80160,Thoix,thoix,49.703095616438,2.0624236986301
32412,80,80758,80250,Thory,thory,49.722354324324,2.4363216216216
32413,80,80759,80700,Tilloloy,tilloloy,49.640716617647,2.7422591176471
32414,80,80760,80220,Tilloy-Floriville,"tilloy floriville",49.992966271186,1.5927060169492
32415,80,80761,80160,Tilloy-lès-Conty,"tilloy les conty",49.752480666667,2.1786201333333
32416,80,80762,80240,Tincourt-Boucly,"tincourt boucly",49.933827058824,3.0486580882353
32417,80,80763,80132,"Le Titre","le titre",50.19003,1.803553030303
32418,80,80764,80870,Tœufles,toeufles,50.061642222222,1.7093397530864
32419,80,80765,80210,Tours-en-Vimeu,"tours en vimeu",50.037749529412,1.6865731764706
32420,80,80766,80560,Toutencourt,toutencourt,50.04643368932,2.4636090291262
32421,80,80767,80140,"Le Translay","le translay",49.973150892857,1.6684021428571
32422,80,80769,80300,Treux,treux,49.953627111111,2.5907368888889
32423,80,80770,80130,Tully,tully,50.08262862069,1.5140437931035
32424,80,80771,80400,Ugny-l'Équipée,"ugny l equipee",49.812835319149,3.0700487234043
32425,80,80773,80560,Vadencourt,vadencourt,50.014314666667,2.4913634666667
32426,80,80774,80800,Vaire-sous-Corbie,"vaire sous corbie",49.900886521739,2.5465310869565
32427,80,80775,80210,Valines,valines,50.079530769231,1.6288319230769
32428,80,80776,80560,Varennes,varennes,50.0462,2.519005
32429,80,80777,80560,Vauchelles-lès-Authie,"vauchelles les authie",50.093143972603,2.4700391780822
32430,80,80778,80620,Vauchelles-lès-Domart,"vauchelles les domart",50.057255471698,2.0599496226415
32431,80,80779,80132,Vauchelles-les-Quesnoy,"vauchelles les quesnoy",50.10585442623,1.8884718032787
32432,80,80780,80230,Vaudricourt,vaudricourt,50.114726842105,1.5498701754386
32433,80,80781,80131,Vauvillers,vauvillers,49.841621785714,2.7040767857143
32434,80,80782,80260,Vaux-en-Amiénois,"vaux en amienois",49.971980428571,2.2365597142857
32435,80,80783,80140,Vaux-Marquenneville,"vaux marquenneville",49.988490793651,1.7853933333333
32436,80,80784,80800,Vaux-sur-Somme,"vaux sur somme",49.930631234568,2.5531209876543
32437,80,80785,80800,Vecquemont,vecquemont,49.891247735849,2.4375320754717
32438,80,80786,80160,Velennes,velennes,49.763850163934,2.0979655737705
32439,80,80787,80120,Vercourt,vercourt,50.295244318182,1.7024418181818
32440,80,80788,80270,Vergies,vergies,49.931625526316,1.8416530263158
32441,80,80789,80320,Vermandovillers,vermandovillers,49.846673333333,2.7793575
32442,80,80790,80700,Verpillières,verpillieres,49.666699130435,2.8284684782609
32443,80,80791,80480,Vers-sur-Selle,"vers sur selle",49.843202419355,2.2282351612903
32444,80,80792,80260,"La Vicogne","la vicogne",50.065219272727,2.325086
32445,80,80793,80650,Vignacourt,vignacourt,50.011516,2.1972131
32446,80,80794,80190,Villecourt,villecourt,49.798798809524,2.971145
32447,80,80795,80420,Ville-le-Marclet,"ville le marclet",50.035365102041,2.0874463265306
32448,80,80796,80140,Villeroy,villeroy,49.939757,1.7256648333333
32449,80,80797,80110,Villers-aux-Érables,"villers aux erables",49.7920428125,2.5272934375
32450,80,80798,80260,Villers-Bocage,"villers bocage",50.004855340909,2.3215740909091
32451,80,80799,80800,Villers-Bretonneux,"villers bretonneux",49.860417978723,2.5157954255319
32452,80,80800,80140,Villers-Campsart,"villers campsart",49.870278333333,1.8348248148148
32453,80,80801,80200,Villers-Carbonnel,"villers carbonnel",49.868900428571,2.9014615714286
32454,80,80802,80240,Villers-Faucon,"villers faucon",49.979303046358,3.1063675496689
32455,80,80803,80700,Villers-lès-Roye,"villers les roye",49.7002425,2.7278951785714
32456,80,80804,80690,Villers-sous-Ailly,"villers sous ailly",50.060189074074,2.0176142592593
32457,80,80805,80500,Villers-Tournelle,"villers tournelle",49.648599661017,2.4641986440678
32458,80,80806,80120,Villers-sur-Authie,"villers sur authie",50.324568655462,1.6958960504202
32459,80,80807,80300,Ville-sur-Ancre,"ville sur ancre",49.956832758621,2.6145631034483
32460,80,80808,80150,Vironchaux,vironchaux,50.298117222222,1.8232862962963
32461,80,80809,80140,Vismes,vismes,50.002108314607,1.6733901123596
32462,80,80810,80150,Vitz-sur-Authie,"vitz sur authie",50.249216240602,2.0527846616541
32463,80,80811,80400,Voyennes,voyennes,49.770637777778,2.9852161111111
32464,80,80812,80240,Vraignes-en-Vermandois,"vraignes en vermandois",49.888004210526,3.0687609210526
32465,80,80813,80640,Vraignes-lès-Hornoy,"vraignes les hornoy",49.823919473684,1.9086814035088
32466,80,80814,80170,Vrély,vrely,49.797236428571,2.6882869642857
32467,80,80815,80120,Vron,vron,50.317988412698,1.7586876190476
32468,80,80819,80670,Wargnies,wargnies,50.035635,2.2517638636364
32469,80,80820,80300,Warloy-Baillon,"warloy baillon",50.015424065041,2.5282290243902
32470,80,80821,80270,Warlus,warlus,49.917588703704,1.9567538888889
32471,80,80822,80500,Warsy,warsy,49.704495333333,2.6436226666667
32472,80,80823,80170,Warvillers,warvillers,49.779094736842,2.6928105263158
32473,80,80824,80170,Wiencourt-l'Équipée,"wiencourt l equipee",49.836187101449,2.6019643478261
32474,80,80825,80270,Wiry-au-Mont,"wiry au mont",49.95529358209,1.8439210447761
32475,80,80826,80460,Woignarue,woignarue,50.126101809524,1.4888116190476
32476,80,80827,80520,Woincourt,woincourt,50.063662826087,1.5368906521739
32477,80,80828,80140,Woirel,woirel,49.958745,1.8177069047619
32478,80,80829,80190,Y,y,49.8048021875,2.984489375
32479,80,80830,80135,Yaucourt-Bussus,"yaucourt bussus",50.108140821918,1.9765801369863
32480,80,80832,80150,Yvrench,yvrench,50.184489571429,2.0143872857143
32481,80,80833,80150,Yvrencheux,yvrencheux,50.175371084337,1.9872118072289
32482,80,80834,80520,Yzengremer,yzengremer,50.06076125,1.5187675
32483,80,80835,80310,Yzeux,yzeux,49.979825,2.1083989130435
32484,80,80836,80132,Yonval,yonval,50.091910638298,1.7928104255319
32485,81,81001,81470,Aguts,aguts,43.531931328125,1.9231725
32486,81,81002,81200,Aiguefonde,aiguefonde,43.493791098266,2.3213843352601
32487,81,81003,81250,Alban,alban,43.879736732026,2.4539086928105
32488,81,81004,81000,Albi,albi,43.918466289753,2.145517385159
32489,81,81005,81240,Albine,albine,43.448496526946,2.5291617365269
32490,81,81006,81470,Algans,algans,43.59885828125,1.894893046875
32491,81,81007,81140,Alos,alos,44.021407866667,1.8762609333333
32492,81,81008,81190,Almayrac,almayrac,44.098942736842,2.1521984210526
32493,81,81009,81170,Amarens,amarens,44.04386525,1.92111125
32494,81,81010,81430,Ambialet,ambialet,43.927139031339,2.3902062393162
32495,81,81011,81500,Ambres,ambres,43.728213333333,1.8363407843137
32496,81,81012,81140,Andillac,andillac,44.006982592593,1.8946153703704
32497,81,81013,81350,Andouque,andouque,44.007968116279,2.3061756511628
32498,81,81014,81260,Anglès,angles,43.544856339523,2.5831362068966
32499,81,81015,81700,Appelle,appelle,43.580819076923,1.9531349230769
32500,81,81016,81110,Arfons,arfons,43.42459725,2.1868878333333
32501,81,81017,81360,Arifat,arifat,43.773725672269,2.3514237394958
32502,81,81018,81160,Arthès,arthes,43.965467462687,2.2284891044776
32503,81,81019,81340,Assac,assac,43.982278388158,2.4353508552632
32504,81,81020,81600,Aussac,aussac,43.864532,2.036997375
32505,81,81021,81200,Aussillon,aussillon,43.495866044776,2.3515474626866
32506,81,81022,81500,Bannières,bannieres,43.616296153846,1.7558274358974
32507,81,81023,81320,Barre,barre,43.74143462963,2.8160333333333
32508,81,81024,81630,Beauvais-sur-Tescou,"beauvais sur tescou",43.894514074074,1.5753638518519
32509,81,81025,81500,Belcastel,belcastel,43.646580909091,1.7485181818182
32510,81,81026,81430,Bellegarde-Marsal,"bellegarde marsal",43.915781187215,2.2802073972603
32511,81,81027,81540,Belleserre,belleserre,43.490496388889,2.0606616666667
32512,81,81028,81260,Berlats,berlats,43.703639818182,2.5656781818182
32513,81,81029,81150,Bernac,bernac,43.954448787879,2.0290822727273
32514,81,81030,81700,Bertre,bertre,43.605203863636,1.9454668181818
32515,81,81031,81260,"Le Bez","le bez",43.619537020548,2.4553869863014
32516,81,81032,81700,Blan,blan,43.51826966443,2.0244638255034
32517,81,81033,81400,Blaye-les-Mines,"blaye les mines",44.032069759036,2.1437296385542
32518,81,81034,81490,Boissezon,boissezon,43.57719002924,2.4062475730994
32519,81,81035,81170,Bournazel,bournazel,44.103132727273,1.9731262626263
32520,81,81036,81660,Bout-du-Pont-de-Larn,"bout du pont de larn",43.503849513889,2.4300929861111
32521,81,81037,81260,Brassac,brassac,43.614381117021,2.5083871276596
32522,81,81038,81600,Brens,brens,43.88288261745,1.9268195973154
32523,81,81039,81390,Briatexte,briatexte,43.748400992908,1.9246934751773
32524,81,81040,81440,Brousse,brousse,43.718399285714,2.0628981818182
32525,81,81041,81600,Broze,broze,43.957567575758,1.8888281818182
32526,81,81042,81100,Burlats,burlats,43.634872910448,2.3376087313433
32527,81,81043,81300,Busque,busque,43.7882361,1.9502264
32528,81,81044,81500,Cabanès,cabanes,43.713276019417,1.9502362135922
32529,81,81045,81170,"Les Cabannes","les cabannes",44.076576752137,1.9296584615385
32530,81,81046,81600,Cadalen,cadalen,43.840290343643,1.9865493127148
32531,81,81047,81340,Cadix,cadix,43.979148683128,2.4660841563786
32532,81,81048,81130,Cagnac-les-Mines,"cagnac les mines",43.985845338983,2.1163224576271
32533,81,81049,81540,Cahuzac,cahuzac,43.478076507937,2.0835693650794
32534,81,81050,81470,Cambon-lès-Lavaur,"cambon les lavaur",43.589724362416,1.8415567785235
32535,81,81051,81140,Cahuzac-sur-Vère,"cahuzac sur vere",43.987056548673,1.9099810176991
32536,81,81052,81990,Cambon,cambon,43.912101326531,2.2318652040816
32537,81,81053,81260,Cambounès,cambounes,43.593790481928,2.4367229317269
32538,81,81054,81580,Cambounet-sur-le-Sor,"cambounet sur le sor",43.577302608696,2.116417173913
32539,81,81055,81540,"Les Cammazes","les cammazes",43.411094195402,2.0784822988506
32540,81,81056,81140,Campagnac,campagnac,44.032871772152,1.8438291139241
32541,81,81058,81570,Carbes,carbes,43.636222469136,2.1536040740741
32542,81,81059,81990,Carlus,carlus,43.8863718,2.1046216
32543,81,81060,81400,Carmaux,carmaux,44.056357169811,2.1681005660377
32544,81,81061,81150,Castanet,castanet,43.975526033058,2.0373047933884
32545,81,81062,81260,Fontrieu,fontrieu,43.656836652452,2.5264082942431
32546,81,81063,81150,Castelnau-de-Lévis,"castelnau de levis",43.94621784,2.07016728
32547,81,81064,81140,Castelnau-de-Montmiral,"castelnau de montmiral",43.992839102564,1.7758677692308
32548,81,81065,81100,Castres,castres,43.613969512821,2.2410809230769
32549,81,81066,81200,Caucalières,caucalieres,43.53609,2.312686344086
32550,81,81067,81150,Cestayrols,cestayrols,43.983638695652,1.9869468944099
32551,81,81068,81640,Combefa,combefa,44.048890384615,2.0957965384615
32552,81,81069,81170,Cordes-sur-Ciel,"cordes sur ciel",44.064344545455,1.9563009917355
32553,81,81070,81800,Coufouleux,coufouleux,43.799935271318,1.7461279844961
32554,81,81071,81340,Courris,courris,43.95832648855,2.3993526717557
32555,81,81072,81350,Crespin,crespin,44.043118979592,2.3053881122449
32556,81,81073,81350,Crespinet,crespinet,43.95466382716,2.2902050617284
32557,81,81074,81990,Cunac,cunac,43.929778627451,2.2265970588235
32558,81,81075,81570,Cuq,cuq,43.651030866142,2.0932260629921
32559,81,81076,81470,Cuq-Toulza,"cuq toulza",43.564273809524,1.8926664285714
32560,81,81077,81250,Curvalle,curvalle,43.907023429395,2.5072387608069
32561,81,81078,81220,Damiatte,damiatte,43.680958932039,1.9770778640777
32562,81,81079,81120,Dénat,denat,43.838163289474,2.205303881579
32563,81,81080,81170,Donnazac,donnazac,44.010412592593,1.9427075925926
32564,81,81081,81110,Dourgne,dourgne,43.472914114833,2.1475343062201
32565,81,81082,81340,"Le Dourn","le dourn",44.013085080645,2.4745820967742
32566,81,81083,81540,Durfort,durfort,43.431484109589,2.0730726027397
32567,81,81084,81290,Escoussens,escoussens,43.481726135266,2.2261629951691
32568,81,81085,81530,Escroux,escroux,43.755546821705,2.6456602325581
32569,81,81086,81260,Espérausses,esperausses,43.70268557377,2.5246576229508
32570,81,81087,81150,Fayssac,fayssac,43.962255740741,1.9783191666667
32571,81,81088,81120,Fauch,fauch,43.840883314286,2.2555758285714
32572,81,81089,81340,Faussergues,faussergues,44.042101745283,2.4289754716981
32573,81,81090,81600,Fénols,fenols,43.849274054054,2.0547990540541
32574,81,81092,81500,Fiac,fiac,43.693374894737,1.9177659473684
32575,81,81093,81150,Florentin,florentin,43.879818636364,2.0271220454546
32576,81,81094,81340,Fraissines,fraissines,43.977164047619,2.5070222619048
32577,81,81095,81170,Frausseilles,frausseilles,44.03206325,1.92863675
32578,81,81096,81430,"Le Fraysse","le fraysse",43.906701791444,2.4080309358289
32579,81,81097,81990,Fréjairolles,frejairolles,43.8751146875,2.2321995625
32580,81,81098,81570,Fréjeville,frejeville,43.610556507937,2.1500626984127
32581,81,81099,81600,Gaillac,gaillac,43.920261474359,1.893595
32582,81,81100,81700,Garrevaques,garrevaques,43.497778181818,1.9784882828283
32583,81,81101,81450,"Le Garric","le garric",43.998758109756,2.1780886585366
32584,81,81102,81500,Garrigues,garrigues,43.704593275862,1.7016227586207
32585,81,81103,81530,Gijounet,gijounet,43.7079252,2.6089768571429
32586,81,81104,81500,Giroussens,giroussens,43.773298125,1.79907953125
32587,81,81105,81300,Graulhet,graulhet,43.756775245399,1.9963221165644
32588,81,81106,81800,Grazac,grazac,43.843926553398,1.6489398058252
32589,81,81108,81170,Itzac,itzac,44.054422026144,1.8414662745098
32590,81,81109,81440,Jonquières,jonquieres,43.653442882883,2.138184054054
32591,81,81110,81190,Jouqueviel,jouqueviel,44.180042113821,2.1354378861789
32592,81,81111,81170,Labarthe-Bleys,"labarthe bleys",44.086165406977,1.8930304651163
32593,81,81112,81150,Labastide-de-Lévis,"labastide de levis",43.932338095238,1.9985606666667
32594,81,81114,81400,Labastide-Gabausse,"labastide gabausse",44.03203825,2.09717425
32595,81,81115,81270,Labastide-Rouairoux,"labastide rouairoux",43.471804084507,2.6339485915493
32596,81,81116,81500,Labastide-Saint-Georges,"labastide saint georges",43.701002,1.8487566666667
32597,81,81117,81300,Labessière-Candeil,"labessiere candeil",43.800650555556,2.0174626767677
32598,81,81118,81100,Laboulbène,laboulbene,43.664780289855,2.2029188405797
32599,81,81119,81120,Laboutarie,laboutarie,43.78770983871,2.1122279032258
32600,81,81120,81290,Labruguière,labruguiere,43.509863154362,2.2668901342282
32601,81,81121,81240,Lacabarède,lacabarede,43.446668513514,2.5972827702703
32602,81,81122,81340,Lacapelle-Pinet,"lacapelle pinet",44.064304868421,2.3610335526316
32603,81,81123,81170,Lacapelle-Ségalar,"lacapelle segalar",44.121754054054,1.9917314414414
32604,81,81124,81230,Lacaune,lacaune,43.70753019802,2.6795271617162
32605,81,81125,81330,Lacaze,lacaze,43.742017886598,2.5041229381443
32606,81,81126,81500,Lacougotte-Cadoul,"lacougotte cadoul",43.643725638298,1.820724787234
32607,81,81127,81470,Lacroisille,lacroisille,43.58200989011,1.9267169230769
32608,81,81128,81210,Lacrouzette,lacrouzette,43.66212519084,2.3622789694656
32609,81,81129,81110,Lagardiolle,lagardiolle,43.498788671875,2.0899796875
32610,81,81130,81090,Lagarrigue,lagarrigue,43.57758025641,2.28757
32611,81,81131,81150,Lagrave,lagrave,43.892421772152,1.9905426582279
32612,81,81132,81220,Guitalens-L'Albarède,"guitalens l albarede",43.635285,2.0415694852941
32613,81,81133,81120,Lamillarié,lamillarie,43.859139210526,2.1603411403509
32614,81,81134,81260,Lamontélarié,lamontelarie,43.623445814978,2.6056103964758
32615,81,81135,81640,Laparrouquial,laparrouquial,44.122747320261,2.0301112418301
32616,81,81136,81140,Larroque,larroque,44.012138988764,1.6907150561798
32617,81,81137,81260,Lasfaillades,lasfaillades,43.565360973451,2.5047450442478
32618,81,81138,81300,Lasgraisses,lasgraisses,43.827070723684,2.0342036184211
32619,81,81139,81440,Lautrec,lautrec,43.706291936759,2.1214298023715
32620,81,81140,81500,Lavaur,lavaur,43.686441105398,1.8157338046272
32621,81,81141,81340,Lédas-et-Penthiès,"ledas et penthies",44.076731043956,2.3845953846154
32622,81,81142,81700,Lempaut,lempaut,43.522086280992,2.0664445454546
32623,81,81143,81110,Lescout,lescout,43.532654042553,2.107764893617
32624,81,81144,81380,Lescure-d'Albigeois,"lescure d albigeois",43.970145403727,2.1824190062112
32625,81,81145,81310,Lisle-sur-Tarn,"lisle sur tarn",43.898414485597,1.7700013580247
32626,81,81146,81170,Livers-Cazelles,"livers cazelles",44.050203467742,2.0007580645161
32627,81,81147,81120,Lombers,lombers,43.819389861111,2.1444465277778
32628,81,81148,81170,Loubers,loubers,44.039317205882,1.8940716176471
32629,81,81149,81800,Loupiac,loupiac,43.8244009375,1.791420375
32630,81,81150,81500,Lugan,lugan,43.732111609195,1.7196195402299
32631,81,81151,81220,Magrin,magrin,43.613051973684,1.9223263157895
32632,81,81152,81130,Mailhoc,mailhoc,44.004046603774,2.0742939622642
32633,81,81154,81170,Marnaves,marnaves,44.097265808824,1.8781408088235
32634,81,81156,81150,Marssac-sur-Tarn,"marssac sur tarn",43.912457333333,2.0419086666667
32635,81,81157,81500,Marzens,marzens,43.658265,1.8391036805556
32636,81,81158,81530,"Le Masnau-Massuguiès","le masnau massuguies",43.807564114441,2.5397150408719
32637,81,81159,81500,Massac-Séran,"massac seran",43.664972777778,1.8657237777778
32638,81,81160,81110,Massaguel,massaguel,43.4770465625,2.1769617708333
32639,81,81161,81250,Massals,massals,43.860249598394,2.5169636947791
32640,81,81162,81470,Maurens-Scopont,"maurens scopont",43.595543241379,1.8119212413793
32641,81,81163,81200,Mazamet,mazamet,43.459201262136,2.4037568608414
32642,81,81164,81800,Mézens,mezens,43.792883513514,1.6634818918919
32643,81,81165,81170,Milhars,milhars,44.122707777778,1.8719622222222
32644,81,81166,81130,Milhavet,milhavet,44.031525272727,2.0272596363636
32645,81,81167,81250,Miolles,miolles,43.879837727273,2.5445107142857
32646,81,81168,81190,Mirandol-Bourgnounac,"mirandol bourgnounac",44.147897170418,2.1859764951768
32647,81,81169,81300,Missècle,missecle,43.722292,1.984348
32648,81,81170,81640,Monestiés,monesties,44.081902080925,2.0986127745665
32649,81,81171,81600,Montans,montans,43.847613262032,1.8637145989305
32650,81,81172,81190,Montauriol,montauriol,44.082801690141,2.3243522535211
32651,81,81173,81500,Montcabrier,montcabrier,43.618148039216,1.7366324509804
32652,81,81174,81440,Montdragon,montdragon,43.77626442029,2.1001760869565
32653,81,81175,81630,Montdurausse,montdurausse,43.95085960452,1.591822259887
32654,81,81176,81140,Montels,montels,43.963206206897,1.8871194827586
32655,81,81177,81210,Montfa,montfa,43.698405308642,2.2248966666667
32656,81,81178,81630,Montgaillard,montgaillard,43.911150851064,1.6083734751773
32657,81,81179,81470,Montgey,montgey,43.511685916667,1.9449890833333
32658,81,81180,81190,Montirat,montirat,44.156147574627,2.088452761194
32659,81,81181,81440,Montpinier,montpinier,43.678938555556,2.1917931111111
32660,81,81182,81360,Montredon-Labessonnié,"montredon labessonnie",43.730525089286,2.3387671071429
32661,81,81183,81120,Mont-Roc,"mont roc",43.803411969697,2.3755194949495
32662,81,81184,81170,Montrosier,montrosier,44.129292096774,1.8428924193548
32663,81,81185,81630,Montvalen,montvalen,43.858339237288,1.5950933050848
32664,81,81186,81190,Moularès,moulares,44.077878190045,2.2759628054299
32665,81,81187,81300,Moulayrès,moulayres,43.704859325843,2.0230613483146
32666,81,81188,81320,Moulin-Mage,"moulin mage",43.715009505494,2.7819364285714
32667,81,81189,81470,Mouzens,mouzens,43.531250128205,1.8911466666667
32668,81,81190,81430,Mouzieys-Teulet,"mouzieys teulet",43.876952191011,2.2723855617977
32669,81,81191,81170,Mouzieys-Panens,"mouzieys panens",44.108612546584,1.929079378882
32670,81,81192,81320,Murat-sur-Vèbre,"murat sur vebre",43.686346003683,2.8414479189687
32671,81,81193,81320,Nages,nages,43.661156521739,2.7871016722408
32672,81,81195,81710,Navès,naves,43.5636409375,2.2188615625
32673,81,81196,81490,Noailhac,noailhac,43.576203875,2.357829
32674,81,81197,81170,Noailles,noailles,44.00992254717,1.9882020754717
32675,81,81198,81120,Orban,orban,43.83775027027,2.0782147747748
32676,81,81199,81340,Padiès,padies,44.044771673004,2.3604576806084
32677,81,81200,81700,Palleville,palleville,43.505595063291,1.9914170886076
32678,81,81201,81190,Pampelonne,pampelonne,44.112663333333,2.2387501666667
32679,81,81202,81310,Parisot,parisot,43.810472918149,1.8303620284698
32680,81,81203,81250,Paulinet,paulinet,43.847971353846,2.4383259846154
32681,81,81204,81660,Payrin-Augmontel,"payrin augmontel",43.541310695187,2.3438425668449
32682,81,81205,81470,Péchaudier,pechaudier,43.54546,1.9459940963855
32683,81,81206,81140,Penne,penne,44.081386056338,1.7199170892019
32684,81,81207,81440,Peyregoux,peyregoux,43.702341551724,2.1976648275862
32685,81,81208,81310,Peyrole,peyrole,43.812964435146,1.901429665272
32686,81,81209,81660,Pont-de-Larn,"pont de larn",43.531716693878,2.4121718367347
32687,81,81210,81700,Poudis,poudis,43.5253485,1.98244425
32688,81,81211,81120,Poulan-Pouzols,"poulan pouzols",43.856857719298,2.107002631579
32689,81,81212,81220,Prades,prades,43.613193877551,1.9693910204082
32690,81,81213,81500,Pratviel,pratviel,43.637867763158,1.8877553947368
32691,81,81214,81470,Puéchoursi,puechoursi,43.514103921569,1.9031801960784
32692,81,81215,81390,Puybegon,puybegon,43.780345761589,1.8980638410596
32693,81,81216,81440,Puycalvel,puycalvel,43.68512109375,2.0679996875
32694,81,81217,81140,Puycelsi,puycelsi,43.979410725806,1.7023737096774
32695,81,81218,81120,Puygouzon,puygouzon,43.8990719,2.168616
32696,81,81218,81990,Puygouzon,puygouzon,43.8990719,2.168616
32697,81,81219,81700,Puylaurens,puylaurens,43.581610974026,2.0072557792208
32698,81,81220,81800,Rabastens,rabastens,43.835877605634,1.7080842957747
32699,81,81221,81330,Rayssac,rayssac,43.802808181818,2.4245599521531
32700,81,81222,81120,Réalmont,realmont,43.775551188119,2.1947906930693
32701,81,81223,81240,"Le Rialet","le rialet",43.557346526316,2.4673646315789
32702,81,81224,81170,"Le Riols","le riols",44.141832068966,1.911403908046
32703,81,81225,81600,Rivières,rivieres,43.917158217822,1.9671006930693
32704,81,81226,81120,Ronel,ronel,43.815955294118,2.2126954901961
32705,81,81227,81210,Roquecourbe,roquecourbe,43.671650734463,2.2740429378531
32706,81,81228,81800,Roquemaure,roquemaure,43.822373741497,1.6176575510204
32707,81,81229,81470,Roquevidal,roquevidal,43.621503176471,1.8607535294118
32708,81,81230,81400,Rosières,rosieres,44.04568515625,2.199220703125
32709,81,81231,81240,Rouairoux,rouairoux,43.4935011,2.55743245
32710,81,81232,81150,Rouffiac,rouffiac,43.881542340426,2.0732693617021
32711,81,81233,81120,Roumégoux,roumegoux,43.807618381503,2.2633615028902
32712,81,81234,81140,Roussayrolles,roussayrolles,44.092822,1.8282375384615
32713,81,81235,81290,Saint-Affrique-les-Montagnes,"saint affrique les montagnes",43.527878762887,2.1987119587629
32714,81,81236,81500,Saint-Agnan,"saint agnan",43.696602363636,1.7401410909091
32715,81,81237,81110,Saint-Amancet,"saint amancet",43.46831746988,2.1084578313253
32716,81,81238,81240,Saint-Amans-Soult,"saint amans soult",43.464915958549,2.4785538341969
32717,81,81239,81240,Saint-Amans-Valtoret,"saint amans valtoret",43.506318975155,2.4961481987578
32718,81,81240,81250,Saint-André,"saint andre",43.927834470588,2.4617336470588
32719,81,81241,81120,Saint-Antonin-de-Lacalm,"saint antonin de lacalm",43.775701019737,2.2915602302632
32720,81,81242,81110,Saint-Avit,"saint avit",43.514029157895,2.1211784210526
32721,81,81243,81140,Saint-Beauzile,"saint beauzile",44.02879107438,1.8157561983471
32722,81,81244,81400,Saint-Benoît-de-Carmaux,"saint benoit de carmaux",44.057746428571,2.1312922857143
32723,81,81245,81190,Saint-Christophe,"saint christophe",44.149386871508,2.0455387150838
32724,81,81246,81140,Sainte-Cécile-du-Cayrou,"sainte cecile du cayrou",44.004447155963,1.8051081651376
32725,81,81247,81340,Saint-Cirgue,"saint cirgue",43.970542614379,2.3685024183007
32726,81,81248,81390,Saint-Gauzens,"saint gauzens",43.744746,1.8812836666667
32727,81,81249,81190,Sainte-Gemme,"sainte gemme",44.090270896226,2.1978403773585
32728,81,81250,81440,Saint-Genest-de-Contest,"saint genest de contest",43.764217333333,2.1462796666667
32729,81,81251,81700,Saint-Germain-des-Prés,"saint germain des pres",43.564615797872,2.087325
32730,81,81252,81210,Saint-Germier,"saint germier",43.679380877193,2.2305229824561
32731,81,81253,81350,Saint-Grégoire,"saint gregoire",43.957463241379,2.2645616551724
32732,81,81254,81350,Saint-Jean-de-Marcel,"saint jean de marcel",44.056257651515,2.2480889772727
32733,81,81255,81500,Saint-Jean-de-Rives,"saint jean de rives",43.734648674699,1.7624409638554
32734,81,81256,81210,Saint-Jean-de-Vals,"saint jean de vals",43.682265901639,2.2594201639344
32735,81,81257,81160,Saint-Juéry,"saint juery",43.936957372881,2.2240921186441
32736,81,81258,81440,Saint-Julien-du-Puy,"saint julien du puy",43.752348866667,2.0772518666667
